,isbn,rating_count
67598,813343291,422
67599,897891260,162
67600,553563734,22038
67601,763624497,550
67602,048640966X,403
67603,802410731,407
67604,815781520,25
67605,044041671X,283
67606,595300782,104
67607,582784964,48
67608,811820319,135
67609,1564148599,29
67610,1301016071,3140
67611,306812339,1065
67612,9622177468,33
67613,1563895048,758
67614,230535356,9
67615,60742569,742
67616,7252609,251
67617,292704127,74
67618,440223725,2218
67619,1575668696,906
67620,1582348499,3026
67621,486449440,146
67622,030681580X,600
67623,521007836,3
67624,285627627,1218
67625,618685405,337
67626,781760038,1105
67627,373792107,126
67628,373691041,43
67629,393703673,411
67630,393704548,452
67631,262541858,250
67632,393977773,634
67633,486260313,35
67634,670915416,3653
67635,1932805532,81
67636,811214737,86
67637,1844072452,33
67638,1595140603,5196
67639,892367334,13
67640,373442408,148
67641,373442440,132
67642,871919370,355
67643,743264819,70
67644,486273202,24
67645,809015684,20
67646,815730608,11
67647,1283591936,40
67648,805081534,3834
67649,684140020,25
67650,553482335,17
67651,1590526902,105
67652,821758268,56
67653,517203537,10
67654,812562674,441
67655,345346270,345
67656,743456629,590
67657,1879201224,29
67658,373442564,65
67659,553445286,6
67660,1595141561,2420
67661,205418155,16
67662,1931044783,27
67663,866905537,9
67664,019955207X,17
67665,231151888,59
67666,470673761,11
67667,152025677,1435
67668,745652557,31
67669,451198727,58
67670,803259794,307
67671,807846759,106
67672,965220001,92
67673,670061182,1406
67674,671874675,53
67675,224062328,109
67676,1591794188,621
67677,3518410105,106
67678,1878424076,8718
67679,1139575414,132
67680,1402281005,534
67681,1433812800,24
67682,1557255059,1481
67683,1442445904,1325
67684,142400017,16603
67685,142405701,8553
67686,1458797503,18
67687,399153713,155
67688,879977779,374
67689,743289536,1816
67690,1416915060,2777
67691,1603428542,50
67692,896085295,12
67693,1607812266,9
67694,936860324,112
67695,1908995041,3
67696,1936523027,122
67697,1937967026,32
67698,130159204,235
67699,60541431,81637
67700,441013333,214141
67701,1401210406,301
67702,312949014,486
67703,671025740,115
67704,553444360,19
67705,812974603,875
67706,553574558,3942
67707,399211519,96
67708,553379658,9320
67709,688142273,39
67710,670882712,2024
67711,553444646,15
67712,811860361,20
67713,821743031,36
67714,451222776,3336
67715,312284292,67
67716,892363983,22
67717,9129639352,1008
67718,792276167,34
67719,446601985,2958
67720,801857317,345
67721,449147568,127
67722,972817719,38
67723,821777203,3983
67724,195173848,23
67725,671743554,1836
67726,4757538065,5195
67727,1283700530,43
67728,1573925837,24
67729,882862251,166
67730,299292339,58
67731,022407427X,1040
67732,375856455,1482
67733,415644763,31
67734,415814693,0
67735,631184953,24
67736,1583146733,60
67737,1585711810,89
67738,1593078498,5366
67739,763782742,1
67740,671578448,1308
67741,1301627445,115677
67742,773563997,1
67743,143035983,409
67744,736920005,65
67745,761146172,677
67746,1846860474,110
67747,077832365X,1283
67748,773585613,1
67749,563487062,562
67750,816063060,29
67751,774824913,15
67752,1585363413,130
67753,252063775,10
67754,141001798,555
67755,1554531403,4471
67756,774843225,1
67757,805094857,302
67758,807836141,2
67759,813347408,0
67760,825425514,26
67761,834803089,40
67762,088385354X,13
67763,521848997,15
67764,1844481840,16
67765,098501315X,60
67766,811859088,617
67767,073820675X,1577
67768,895553899,51
67769,1595322655,127
67770,1595322647,139
67771,1595322612,175
67772,1595322663,121
67773,1400321972,932
67774,140082768X,3
67775,898869420,40
67776,786017589,146
67777,155972384X,8
67778,399238530,31
67779,140160482X,180
67780,1401686397,459
67781,142140818X,5
67782,092958726X,249
67783,882891324,33
67784,1589632753,61
67785,1932360085,61
67786,159030425X,251
67787,312956029,249
67788,552087084,45
67789,300026110,46
67790,590427318,80
67791,1440323496,1
67792,1933392703,142
67793,1589942795,4
67794,671002503,41
67795,671742655,167
67796,9163830817,148
67797,1580112544,28
67798,1580112579,63
67799,520229827,44
67800,3822822035,107
67801,006019524X,46
67802,1440532079,6
67803,816648964,13
67804,1599210223,111
67805,300098278,87
67806,1435316789,280
67807,1442464852,767
67808,192854526,333
67809,1447480082,804
67810,1447499115,1
67811,374529779,57
67812,425218937,7780
67813,067402432X,190
67814,373772319,435
67815,618556621,193
67816,373218036,3801
67817,330323075,1105
67818,140431128,412
67819,300094019,15
67820,94691703,3
67821,852231881,60
67822,1850602956,78
67823,1452103143,5073
67824,198217196,49
67825,1897376529,37
67826,521003938,19
67827,763617946,92
67828,1469601516,24
67829,953674509,14
67830,141290904X,62
67831,226360512,38
67832,451526341,2938072
67833,1480174424,4936
67834,1480221104,358
67835,805001433,29
67836,671733672,179
67837,157281750X,27
67838,1580805167,10
67839,61256773,3286
67840,1588268918,25
67841,1590799569,16
67842,1595555412,165
67843,152050647,707
67844,1586086960,1433
67845,1609072715,683
67846,1610691598,15
67847,195177517,322
67848,1611098939,1071
67849,1611099056,4436
67850,1611099188,1162
67851,1611099196,369
67852,1611099285,20958
67853,161210536X,138
67854,1612186084,3936
67855,162105053X,142
67856,385523823,8189
67857,4088743393,4268
67858,140207929,112
67859,019826383X,56
67860,1780994087,70
67861,1781841136,10
67862,1844655431,0
67863,787976377,3058
67864,1847884970,6
67865,60522003,933
67866,1849400695,7
67867,618507574,566
67868,785288813,1336
67869,310240069,280
67870,1857598199,9
67871,081182893X,384
67872,1926606787,17
67873,691130159,108
67874,449224791,3764
67875,1596431954,1922
67876,1905713029,102
67877,1601250819,303
67878,521606365,19
67879,1938467302,113
67880,465042333,537
67881,262540843,24
67882,807070653,53
67883,679439064,311
67884,8890536004,3
67885,364235288X,5
67886,751512990,13
67887,689855532,14201
67888,752547232,142
67889,394523903,458
67890,452268834,3807
67891,73405485,223
67892,1933809620,116
67893,1891859609,16
67894,1782062912,7226
67895,073380084X,85408
67896,195320352,49
67897,199733244,23
67898,345419308,373
67899,042518238X,3976
67900,1623804485,178
67901,415629543,1
67902,803739060,829
67903,394587995,1159
67904,806523565,20
67905,408876529X,294
67906,1401689337,186
67907,1401689345,154
67908,1401689353,87
67909,1401689361,181
67910,1597801054,9366
67911,789313502,486
67912,1421409143,135
67913,1447499611,184
67914,345248880,2790
67915,573626510,367
67916,743457625,231
67917,1595555102,138
67918,553494384,156
67919,1608463087,5
67920,1609115384,42
67921,9146212086,204
67922,1614273677,61
67923,9138042460,625
67924,1558609326,39
67925,822212870,8497
67926,8184756801,69
67927,919803930X,822
67928,563208449,31
67929,864926812,55
67930,156458027X,91
67931,1283737280,2
67932,199639574,400
67933,199858616,139
67934,310324793,365
67935,4840130868,116
67936,375848185,3216
67937,375868771,2307
67938,157513005X,251
67939,449810801,1724
67940,593055373,408
67941,743460529,19061
67942,691139458,101
67943,691156840,639
67944,691158681,403
67945,1416516727,25204
67946,61139378,524411
67947,812245172,10
67948,813141710,221
67949,743484347,14133
67950,827235275,26
67951,743484282,9613
67952,1118414276,8
67953,1118602994,120
67954,1416516743,21268
67955,140342540,701
67956,1421409348,78
67957,1430241853,8
67958,1430246200,10
67959,1430249773,31
67960,1442450258,317
67961,1442482540,6731
67962,743268571,16740
67963,1594930333,319
67964,1470840669,156
67965,140266089,67
67966,671758896,26290
67967,743484371,20074
67968,877842760,26
67969,067167367X,4995
67970,1847440428,266
67971,755322304,356
67972,586039953,3029
67973,1780998430,147
67974,919345921,4238
67975,1927018188,9
67976,452289068,390
67977,525950540,2168
67978,292781644,35
67979,1416555234,48
67980,1567690874,1287
67981,742559424,5
67982,62272454,3737
67983,124058655,30
67984,087842265X,102
67985,133083608,19
67986,192840908,429
67987,199578761,96
67988,019959032X,10
67989,199590605,265
67990,199603936,747
67991,199641137,97
67992,199651353,14
67993,199670412,23
67994,199695059,219
67995,199740089,107
67996,199768722,61
67997,199933960,321
67998,199948038,3
67999,023114394X,8
68000,023114928X,17
68001,231152701,30
68002,231156561,51
68003,231160844,37
68004,231161042,43
68005,023116145X,74
68006,231163045,43
68007,023116386X,36
68008,253008859,36
68009,253010292,148
68010,031031898X,52
68011,310332117,105
68012,310499232,1570
68013,310731828,514
68014,155166433X,27
68015,465073794,238
68016,60924063,1703
68017,451222121,9838
68018,933472986,30
68019,520954831,7
68020,520954912,199
68021,520954955,56
68022,520955153,21
68023,075662889X,74
68024,545417309,2689
68025,691157030,19
68026,073333136X,98
68027,292780583,8
68028,748669582,3
68029,1884216595,26
68030,99278758,72
68031,878422927,21
68032,874807158,6
68033,882908103,20
68034,870810685,14
68035,803737629,184
68036,803738250,166
68037,080715086X,878
68038,807151726,7
68039,814758363,48
68040,814772498,10
68041,081478643X,13
68042,814790674,8
68043,1419954466,7073
68044,825427673,20
68045,826118585,11
68046,836213262,1451
68047,1427805040,163
68048,971360898,53
68049,786947845,75
68050,61136115,285
68051,988193205,36
68052,1139786520,5
68053,373793731,501
68054,840769989,25
68055,1408182513,256
68056,1409442063,8
68057,1890957356,12
68058,375822496,21
68059,1445608979,19
68060,1445609614,280
68061,1445610159,30
68062,1445611570,54
68063,792481860,576
68064,1459801075,335
68065,1459801091,168
68066,1459801679,64
68067,1597311529,6
68068,1459802195,59
68069,1459802489,807
68070,3785554419,869
68071,1477508996,66
68072,1551099357,24
68073,1554831040,211
68074,1557289956,33
68075,1586176943,72
68076,1607812428,20
68077,1611211360,38
68078,1611211387,33
68079,1611211409,54
68080,1611211484,42
68081,1582553009,9
68082,1582553912,30
68083,1582551677,6
68084,1781590680,20
68085,178168099X,252
68086,1841491861,2255
68087,802137334,402
68088,8423988813,80
68089,1848326580,17
68090,1848326610,20
68091,1841491985,1330
68092,190938416X,3
68093,1841491780,1091
68094,1926920961,883
68095,1927513111,83
68096,1933665726,208
68097,71347984,180
68098,553579649,51
68099,1571458557,27
68100,839825099,732
68101,962706450,17
68102,340585218,745
68103,500280363,126
68104,226064972,87
68105,500276218,288
68106,500201803,187
68107,873511425,39
68108,1587611422,352
68109,385488580,131
68110,1566398126,15
68111,415925541,29
68112,1856495906,46
68113,1932225269,701
68114,972367004,722
68115,7485476,8
68116,71806075,15
68117,71815791,133
68118,71816410,57
68119,71817433,116
68120,71817646,27
68121,860680975,228
68122,307931862,129
68123,307976815,2540
68124,743474031,13
68125,323096069,19
68126,037597105X,750
68127,449816818,928
68128,803283709,51
68129,544002709,196
68130,054784557X,249
68131,385014856,2836
68132,881334049,255
68133,813561221,0
68134,292712650,11
68135,042522015X,5157
68136,825443172,202
68137,857902288,13
68138,887557333,14
68139,988592002,75
68140,385503466,388
68141,1101620285,1095
68142,111834569X,87
68143,1118422147,380
68144,1118505670,17
68145,9504914888,715
68146,802135021,1002
68147,1118617614,110
68148,1421409739,178
68149,1421410583,132
68150,1423183053,4203
68151,1426769725,601
68152,1426770766,332
68153,2756036447,405
68154,27448002,56
68155,720612179,486
68156,1452110700,6676
68157,531302040,54
68158,145490416X,351
68159,1583332367,6654
68160,1573242179,4
68161,195007433,39
68162,1469948052,21
68163,1472103440,157
68164,1580176267,57
68165,1479743232,5262
68166,1902852443,282
68167,1480308366,32
68168,1481027727,384
68169,1481088858,329
68170,1580896529,760
68171,1589977432,1082
68172,1603848525,310
68173,130939781,6
68174,1609073282,1211
68175,1611630738,18
68176,1612421199,202
68177,1616200413,497
68178,1616200545,4138
68179,1616201738,4455
68180,1616202637,2622
68181,1845765869,798
68182,753808005,29
68183,446676217,20
68184,1856048179,3
68185,1856048225,10
68186,1856048551,8
68187,1857885961,583
68188,1906509247,6
68189,190876256X,79
68190,1890451037,51
68191,1908762578,1650
68192,4770028008,265
68193,373272154,180
68194,824803922,57
68195,753460823,398
68196,679737553,1238
68197,1567186491,11
68198,679457070,397
68199,1594862184,280
68200,582494265,139
68201,086713030X,64
68202,867130970,369
68203,157731087X,29
68204,517882752,69
68205,486426114,14
68206,140255981X,6337
68207,553240528,112
68208,875524559,82
68209,813525063,18
68210,312288700,33
68211,520082672,42
68212,786864605,538
68213,158648558X,325
68214,881843431,628
68215,465030629,91
68216,64467147,96
68217,226732134,11
68218,316111864,1665
68219,316111643,3358
68220,316109215,8850
68221,316115479,459
68222,316112321,1123
68223,316110744,1580
68224,316110523,270
68225,140558152,51
68226,1400032954,8982
68227,752583352,247
68228,874869226,14303
68229,824519256,843
68230,048620653X,484
68231,884192687,37
68232,60565071,5037
68233,60839546,4850
68234,977985091,391
68235,60815361,5094
68236,810160536,84
68237,316058254,29638
68238,781785197,736
68239,520235975,267
68240,664257992,26
68241,801022568,12
68242,486281159,19
68243,300111967,443
68244,521338360,4
68245,1932855602,22
68246,1590304896,11
68247,821808192,4
68248,817634983,0
68249,373873824,41
68250,1596380551,291
68251,1598693409,597
68252,1598166549,855
68253,892541180,8
68254,385486073,381
68255,888396139,20
68256,1570624674,17
68257,764599127,1414
68258,764599038,943
68259,764525654,373
68260,913836818,25
68261,60172495,64
68262,089599030X,256
68263,804705488,83
68264,373117639,235
68265,373118163,183
68266,939767139,45
68267,380811022,73
68268,9774247574,32
68269,979152208,1328
68270,395860032,1176
68271,525428100,239
68272,140186174,3569
68273,312134290,86
68274,71413774,266
68275,9792206701,1327
68276,807046388,19
68277,307336824,14053
68278,826490840,1930
68279,1590525019,716
68280,345345886,588
68281,791432661,6
68282,446360392,164
68283,60974451,761
68284,60810572,834
68285,1599212315,892
68286,765314908,3363
68287,4770019483,2067
68288,470102101,12524
68289,1556238606,343
68290,8817015156,7656
68291,300119712,222
68292,71364382,130
68293,1557504725,225
68294,1425196640,125
68295,9631120473,440
68296,9631349667,1531
68297,330303317,757
68298,068480073X,143
68299,299153142,12
68300,688113273,1372
68301,2179695,139
68302,1572437693,311
68303,140251375,22
68304,521414210,16
68305,1856262596,17
68306,1873644604,19
68307,312367813,495
68308,159038802X,694
68309,837886006X,0
68310,9004216383,2
68311,9004241744,2
68312,9400760906,2
68313,7455666,1215
68314,71813047,56
68315,192757113,36
68316,199982988,83
68317,205259480,37
68318,230761755,695
68319,231530870,22
68320,253011043,2
68321,263234053,157
68322,263902919,2
68323,1592236057,288
68324,1592236790,356
68325,1592237886,226
68326,1592232612,223
68327,1592231160,468
68328,1571456988,486
68329,749012447,475
68330,157145697X,547
68331,571198775,14142
68332,761156690,171
68333,761174702,2642
68334,786473460,4
68335,743217349,325
68336,345442652,3487
68337,517163454,54
68338,857052322,151
68339,857531751,482
68340,857631411,305
68341,857662775,479
68342,707802881,5
68343,088448341X,289
68344,988266202,37
68345,1118627954,60
68346,131475916,206
68347,1400846331,59
68348,1400846358,48
68349,1400846579,633
68350,1400846668,55
68351,1408158949,36
68352,471127043,135
68353,747244618,773
68354,1444912607,195
68355,1445106760,20
68356,1879194554,62
68357,671002589,422
68358,1416914919,2404
68359,1571310479,1590
68360,822595265,21
68361,804817057,12
68362,897501233,56
68363,089750030X,39
68364,778325024,163
68365,804815976,97
68366,1457102757,275
68367,809249510,29
68368,1459231171,26
68369,435900994,73
68370,1461464919,5
68371,393311449,382
68372,1568361483,346
68373,1568361874,1159
68374,940985845,28
68375,28711564,20
68376,940985330,26
68377,1598568884,56
68378,1607067269,3765
68379,1607067277,2132
68380,1607067285,381
68381,1610404025,31
68382,161205160X,18
68383,193339207X,1062
68384,1617037788,88
68385,873988493,60
68386,1619214350,290
68387,014341917X,66
68388,1743314892,3545
68389,823225046,882
68390,1780780362,37
68391,1844675440,1599
68392,1780873395,41
68393,189164047X,8
68394,1780998902,19
68395,631225943,128
68396,415969239,2552
68397,1844488985,132
68398,582550416,118
68399,1846043131,37
68400,1846144175,88
68401,1846435498,260
68402,1847153763,55
68403,1847803385,63
68404,1848871457,90
68405,1849059438,46
68406,1908449020,58
68407,1594561818,1643
68408,1937068803,79
68409,1937068838,65
68410,3442750792,1184
68411,631212477,15
68412,3869306025,20
68413,525231021,4072
68414,967331609,19
68415,1283843668,6
68416,1283846918,12
68417,1283851466,46
68418,442245637,64
68419,442245645,42
68420,687335795,12
68421,1283860333,2
68422,1283860341,22
68423,1283860775,13
68424,373244738,829
68425,1283861526,43
68426,1283862689,12
68427,1771114134,187
68428,615717217,1183
68429,691057761,1772
68430,691122245,33
68431,691143110,23
68432,691145555,14
68433,069114558X,50
68434,691147515,160
68435,691149461,82
68436,691150613,171
68437,691151954,11
68438,691152721,22
68439,691154821,259
68440,691156492,427
68441,691157383,56
68442,691157405,135
68443,691158320,11
68444,069115872X,29
68445,700619011,11
68446,373766033,60
68447,1843346745,9
68448,1556432399,4
68449,805074708,89
68450,1414361122,1614
68451,1414375662,2981
68452,1414376359,52
68453,1414383096,942
68454,1414386753,1136
68455,1416615075,105
68456,1442222387,17
68457,262192500,51
68458,60521287,13
68459,1569703124,199
68460,1579129285,109
68461,1579129323,51
68462,1579129331,35
68463,1606903969,24
68464,1606903977,21
68465,1607013843,502
68466,1607013878,851
68467,1607066807,759
68468,1607066912,2508
68469,1607066920,95724
68470,1607066939,399
68471,1613775806,11
68472,1613775954,876
68473,1613775962,627
68474,1613776012,283
68475,1613776055,1771
68476,1613776128,52
68477,1613776403,569
68478,1616550899,161
68479,1616551119,279
68480,1616551127,200
68481,1616551461,87
68482,086571598X,351
68483,1909488046,6
68484,1934964913,69
68485,193627745X,5
68486,1481034936,59
68487,8792633218,6
68488,64462498,102
68489,62276999,2401
68490,193838332X,1010
68491,133093778,127
68492,262518848,39
68493,262519550,22
68494,297864394,126
68495,299293238,10
68496,299293831,58
68497,310492629,577
68498,310499259,433
68499,64302229,9
68500,321844920,19
68501,373207182,144
68502,375869646,1014
68503,449813312,153
68504,1579909159,325
68505,804838488,25
68506,745660266,88
68507,761165215,163
68508,778314510,1092
68509,778314979,4002
68510,778315002,450
68511,691102961,187
68512,081220784X,26
68513,814433146,433
68514,822354985,28
68515,822355590,81
68516,874219175,23
68517,399166505,10089
68518,713727853,33
68519,1101600942,1137
68520,1101606517,6485
68521,70462739,75
68522,1118505085,35
68523,373895798,5931
68524,1118635515,284
68525,060960824X,31
68526,380780860,6096
68527,1902593863,231
68528,1567187285,518
68529,113508730X,53
68530,803289758,5
68531,142001864,1179
68532,081956284X,152
68533,415902371,52
68534,520203089,1025
68535,870233904,8
68536,394728858,94
68537,1136165606,6
68538,60174021,52
68539,898153778,27
68540,195067746,536
68541,1593083254,55163
68542,716719258,82
68543,113960385X,17
68544,1401230296,193
68545,1401235581,1270
68546,1401238661,173
68547,1401238874,657
68548,1401238882,3176
68549,1401238890,376
68550,1401238904,546
68551,1401238920,2350
68552,1401238939,2587
68553,1401238947,1954
68554,1401238955,1798
68555,1401238998,919
68556,1401240127,738
68557,140124016X,4479
68558,1401240194,429
68559,1401240216,4513
68560,1401240240,2599
68561,1401240267,3534
68562,1401240275,3972
68563,1401240283,919
68564,1401240291,4188
68565,1401240313,4450
68566,140124033X,1150
68567,1401240348,419
68568,1401240372,368
68569,1401240380,407
68570,1401240399,417
68571,1401240402,1273
68572,1401240410,1141
68573,1401240488,39
68574,1401240496,389
68575,140124050X,182
68576,1401240518,88
68577,1401240747,2019
68578,1401240879,1700
68579,1401240887,344
68580,1401240895,3705
68581,1401240909,1829
68582,1401240941,400
68583,1401240968,390
68584,140124100X,292
68585,1401241034,993
68586,1401241883,2353
68587,1401241891,77
68588,1416550690,937
68589,1416615067,98
68590,1421410532,29
68591,1441198628,21
68592,1442442794,1514
68593,1449363113,271
68594,1449437524,10491
68595,1455617504,41
68596,1459231201,305
68597,786705949,53
68598,30600413,95
68599,61008516,79
68600,316024643,35867
68601,415080177,36
68602,812584619,100
68603,1466836954,11206
68604,942018052,47
68605,1471906272,22
68606,1476722315,694
68607,1476733341,98
68608,811817474,8
68609,1479515469,282
68610,872496163,16
68611,395543819,157
68612,1480163058,998
68613,871318369,72
68614,1567187951,225
68615,022407816X,2388
68616,1555708773,7
68617,1572937505,51
68618,1582464502,5154
68619,1595726357,64
68620,1600250408,179
68621,1603449493,28
68622,1607322226,32
68623,1615771212,45
68624,684838664,47
68625,321268776,139
68626,1619213907,119
68627,1625581211,197
68628,178180074X,73
68629,1846685605,337
68630,1908435852,203
68631,449909387,28
68632,1927330319,122
68633,140511512,275
68634,1934230642,237
68635,140511547,70
68636,140511520,27
68637,1935414739,58
68638,226055388,72
68639,226055450,39
68640,850458218,18
68641,486600890,134
68642,1883011523,1778
68643,553278452,211
68644,812543815,35
68645,674749472,9
68646,1572460520,16
68647,723002479,24
68648,141185910,57149
68649,870448374,44
68650,552554758,218
68651,133653129,38
68652,185339386X,102
68653,2711800407,24
68654,486252027,56
68655,205496075,155
68656,520046072,36
68657,898708613,241
68658,945466072,466
68659,142500615,710
68660,385523785,96
68661,61540455,2745
68662,307339076,225
68663,069101082X,104
68664,838909442,38
68665,385066309,186
68666,786914041,16688
68667,1891434012,20
68668,771011350,304
68669,763633135,164
68670,756409438,956
68671,1614958076,137
68672,1600591825,52
68673,446349569,2563
68674,9060697758,495
68675,1553694708,4
68676,345393627,246
68677,756407583,872
68678,345495853,44
68679,758294379,5753
68680,801488494,18
68681,758294395,4016
68682,62235591,3937
68683,075092988X,23
68684,1852851279,7
68685,385509847,7479
68686,1581347928,154
68687,321429729,56
68688,441132456,663
68689,128373964X,9
68690,1564780449,81
68691,1583485090,123650
68692,1283859564,2
68693,1873410859,57
68694,374309264,1359
68695,1283863073,9
68696,1283869357,106
68697,978687469,755
68698,8799499436,3
68699,757003915,56
68700,991728904,22
68701,1414386788,1749
68702,141996674X,66
68703,1433515644,81
68704,1433519712,93
68705,1433528177,434
68706,1433531496,214
68707,1433531836,225
68708,1433533235,386
68709,1433533383,6224
68710,1433534045,26
68711,1433536099,126
68712,1433536641,452
68713,1433537133,57
68714,1433537192,532
68715,143353911X,417
68716,1449335837,254
68717,1449339530,252
68718,1449340377,900
68719,1449344186,138
68720,1559633611,174
68721,226067181,61
68722,1481158643,15255
68723,1594861951,597
68724,1593274912,86
68725,1604682183,15
68726,1604682590,34
68727,1405154217,14
68728,1604683074,15
68729,1604683236,24
68730,345901622,1734
68731,4871874249,2
68732,60840862,4035
68733,451209826,783
68734,1420925806,41939
68735,387407375,12
68736,914881299,8
68737,486600904,107
68738,393317382,2083
68739,8445001302,3423
68740,1908844698,327
68741,735202001,82
68742,735203156,18
68743,195417682,12
68744,1781842043,385
68745,985865733,54
68746,1939062055,97
68747,1922079235,1871
68748,985462736,2444
68749,544056779,4190
68750,1622668634,597
68751,679758240,31
68752,148234873X,54671
68753,1623803381,4300
68754,4758053944,114
68755,080198629X,6
68756,615740618,111
68757,1842126369,2653
68758,4758054770,66
68759,162380289X,320
68760,9861096310,331
68761,9863172448,312
68762,307277747,35650
68763,393002926,148
68764,1107028728,30
68765,985661828,5307
68766,144118869X,42
68767,786947144,247
68768,174348495X,39151
68769,979640954,1277
68770,226346838,395
68771,081293301X,797
68772,1455544671,7780
68773,1455525839,25112
68774,1936730731,422
68775,299088146,52
68776,1567314090,27
68777,452008492,48
68778,760700915,217
68779,4758055432,54
68780,988839407,1454
68781,4758055904,54
68782,1849702845,68
68783,425264033,16063
68784,425264017,18729
68785,670066974,2871
68786,014044789X,60227
68787,670067172,3466
68788,188308976X,9
68789,60090553,631
68790,441181201,34
68791,1419944231,117
68792,373211090,1277
68793,984679448,3356
68794,015100546X,52
68795,162380308X,766
68796,1586637509,211
68797,146001001,84
68798,1623803128,80
68799,765301733,260
68800,1741699932,17
68801,1443408956,558
68802,760761116,57
68803,61096024,1517
68804,517080613,2991
68805,684192454,39
68806,1442481722,3045
68807,61095559,1577
68808,081172431X,2
68809,307887200,182
68810,763666165,362
68811,857662961,9347
68812,857663631,2881
68813,1781166781,2118
68814,61094196,1639
68815,857663240,1380
68816,1426212410,96
68817,385346743,918
68818,038534676X,743
68819,385346786,1523
68820,385346808,1302
68821,449813436,291
68822,044981713X,27
68823,736429913,43
68824,804136599,8843
68825,1426309481,166
68826,586026193,15271
68827,345545303,2970
68828,586045449,2421
68829,192736602X,1019
68830,1936564521,807
68831,006227287X,664
68832,1455573027,266
68833,441004792,63
68834,732293103,951
68835,441002382,97
68836,1455575550,65
68837,1624885659,337
68838,2864248832,1238
68839,1400033225,951
68840,985826002,10
68841,356502287,22191
68842,373777701,476
68843,670923710,3655
68844,1419939637,673
68845,1881527360,38
68846,9739925154,52
68847,373732503,83
68848,037373249X,167
68849,373732511,99
68850,373878206,51
68851,373732465,129
68852,373885725,105
68853,373885717,127
68854,373732481,119
68855,373732473,137
68856,373878222,89
68857,373878214,55
68858,373696949,229
68859,373131542,919
68860,373131534,264
68861,373131526,696
68862,373131518,719
68863,037367564X,173
68864,373131585,212
68865,373131569,145
68866,373445423,181
68867,373445415,236
68868,373445407,429
68869,373297424,481
68870,373297416,98
68871,373297408,135
68872,373278284,366
68873,037327825X,290
68874,373278276,62
68875,373607792,78
68876,373777698,1934
68877,037377771X,1553
68878,373797575,106
68879,373797583,140
68880,373816960,345
68881,373797567,120
68882,373797559,256
68883,373829698,364
68884,373829701,72
68885,373829671,210
68886,037382968X,140
68887,373878184,343
68888,373878192,137
68889,373863101,160
68890,037386311X,40
68891,1471125599,134
68892,B00AQNQB5O,974
68893,085720520X,213
68894,857209191,31
68895,1569243484,175
68896,1421555255,1462
68897,1476734941,9295
68898,1476702861,35
68899,1476734615,4096
68900,1476706433,680
68901,1476730253,669
68902,1476735859,2770
68903,1476737118,3461
68904,1476735018,305
68905,1848544944,328
68906,1471115690,2040
68907,1476708622,611
68908,1476708614,788
68909,1476708649,570
68910,1476708630,597
68911,188393771X,332
68912,1440556539,28
68913,1606417134,47
68914,1481836447,668
68915,8172344449,312
68916,1401941761,1199
68917,195305736,102
68918,399162127,1595
68919,1420133535,5093
68920,758285752,1531
68921,758287917,2798
68922,763629138,105
68923,1608324281,29
68924,821420461,5
68925,781408695,666
68926,1401943098,599
68927,727883038,152
68928,1449356370,75
68929,425265102,225
68930,425265080,1426
68931,425253783,8071
68932,425263754,1786
68933,399158553,1914
68934,425253678,975
68935,399158804,1332
68936,1594487227,283
68937,515154075,3553
68938,425264637,792
68939,425267261,522
68940,879836334,76
68941,1621450716,3175
68942,758265999,220
68943,1471311686,313
68944,190588169X,185
68945,1935952846,232
68946,451196937,122
68947,451187237,156
68948,781406900,1088
68949,1462510493,118
68950,618756612,6379
68951,618726349,828
68952,547237391,32
68953,547402058,253
68954,547519273,1566
68955,547547846,644
68956,054755799X,719
68957,547554893,1070
68958,547558651,1409
68959,547558619,93
68960,547571593,486
68961,547625383,950
68962,054773848X,8737
68963,547740107,3552
68964,547813376,9652
68965,544112326,1060
68966,547899262,1736
68967,547898045,707
68968,547898207,917
68969,547995466,470
68970,547905688,102
68971,547959206,34476
68972,547972598,256
68973,547970447,141
68974,547973373,411
68975,547974582,483
68976,547974590,1204
68977,547974957,2530
68978,547991347,167
68979,544108620,655
68980,544003462,586
68981,544005031,566
68982,544022912,195
68983,544034724,3013
68984,544074114,1608
68985,544087089,1596
68986,544103882,1142
68987,312650116,4011
68988,425266605,1183
68989,425265498,1730
68990,1617230057,638
68991,425264262,84
68992,425269051,10261
68993,425265803,211
68994,758272677,664
68995,1556432852,415
68996,545402700,971
68997,545509785,1153
68998,545509165,339
68999,545533767,10
69000,1454704225,234
69001,145470411X,42
69002,1454703350,43
69003,1470039869,43
69004,1869935047,103
69005,312643322,219
69006,823416593,238
69007,1482652226,14220
69008,1598942131,115
69009,615741916,903
69010,1301120189,26208
69011,312655479,57188
69012,1250006252,549
69013,1250028027,800
69014,991905016,120
69015,1619630621,402070
69016,1481207989,121
69017,1250025818,914
69018,965354601,8
69019,006206777X,22556
69020,199794545,43
69021,022601729X,3
69022,262019191,42
69023,307979237,154
69024,415624657,4
69025,295978449,26
69026,545143152,1076
69027,545340527,30
69028,545430992,4496
69029,545489660,90
69030,545541034,104
69031,593068351,354
69032,593070364,20
69033,91950627,989
69034,691157863,83
69035,739094068,5
69036,803737742,688
69037,823428559,327
69038,189487708X,30
69039,972497331,22
69040,857204041,2523
69041,086315946X,102
69042,086315963X,37
